Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,Material Name,New_Volume(L),Points,Material Old Name,MatL,MatSize,AuxMat,MatCom,MatPack
5/31/2023,B,ERW_BM2U2020110142,Reseller,Suphan Buri,135895,Mobilube HD 85W-140,4980,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
1/14/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,7020,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
6/28/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,8660,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
9/11/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,8100,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/31/2023,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,2820,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/9/2023,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,4280,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/20/2023,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,820,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
6/7/2023,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,1320,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/31/2023,B,ERW_BM2U2020110004,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,6440,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
11/30/2023,B,ERW_BM2U2020110030,Reseller,Ratchaburi,135895,Mobilube HD 85W-140,2280,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/3/2023,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9160,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/24/2023,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,3740,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/31/2023,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,5120,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
11/30/2023,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,1320,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/27/2023,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,5640,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/30/2023,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,3960,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/23/2023,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,135895,Mobilube HD 85W-140,4680,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/21/2023,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,6780,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
11/24/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,5840,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/13/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,4580,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/2/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9460,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/28/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,5620,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
9/28/2023,B,ERW_BM2U2020110113,Retails,Ratchaburi,135895,Mobilube HD 85W-140,2080,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/30/2023,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,135895,Mobilube HD 85W-140,6240,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
9/27/2023,B,ERW_BM2U2020110133,Retails,Ratchaburi,135895,Mobilube HD 85W-140,920,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/30/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,760,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/19/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,8800,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
11/10/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,7700,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/26/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,4120,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
8/23/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,7540,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
9/4/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,2680,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
4/11/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9980,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/5/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,1120,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/10/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,7360,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
4/28/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,3300,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
4/20/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,4400,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
6/16/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,1500,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/9/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,8200,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
6/22/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,7640,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/14/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,8500,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/7/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9920,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
8/8/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,6900,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/13/2023,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,7200,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
4/27/2023,B,ERW_BM2U2020110131,Retails,Bangkok,135895,Mobilube HD 85W-140,7440,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
6/21/2023,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,4840,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/14/2023,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9620,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/31/2023,B,ERW_BM2U2020110004,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,6560,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
1/26/2023,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,5360,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/16/2023,B,ERW_BM2U2020110040,Retails,Chainat,135895,Mobilube HD 85W-140,4180,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
9/23/2023,B,ERW_BM2U2020110004,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,8460,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
7/1/2023,B,ERW_BM2U2020110004,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,8240,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/31/2023,B,ERW_BM2U2020110030,Reseller,Ratchaburi,135895,Mobilube HD 85W-140,5400,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/22/2023,B,ERW_BM2U2020110075,Retails,Bangkok,135895,Mobilube HD 85W-140,6360,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
1/9/2023,B,ERW_BM2U2020110116,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,9560,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/22/2023,B,ERW_BM2U2020110136,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,7580,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/23/2023,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,4920,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/22/2023,B,ERW_BY6B2023030001,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,80,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
7/31/2023,B,ERW_B5CM2020120008,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,8280,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
8/29/2023,B,ERW_BM2U2020110004,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,4900,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/24/2023,B,ERW_BM2U2020110004,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,460,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
6/19/2023,B,ERW_BM2U2020110004,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,9400,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/25/2023,B,ERW_BM2U2020110030,Reseller,Ratchaburi,135895,Mobilube HD 85W-140,140,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
11/28/2023,B,ERW_BM2U2020110034,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9720,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/16/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135895,Mobilube HD 85W-140,6720,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
9/16/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135895,Mobilube HD 85W-140,3680,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
10/31/2023,B,ERW_BM2U2020110041,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,8340,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/30/2023,B,ERW_BM2U2020110077,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,7220,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/30/2023,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9060,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/4/2023,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,3460,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
9/29/2023,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,3360,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
11/10/2023,B,ERW_BM2U2020110126,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,740,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/2/2023,B,ERW_BM2U2020110126,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,6100,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/8/2023,B,ERW_BM2U2020110126,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,300,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/20/2023,B,ERW_BM2U2020110126,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,5240,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/25/2023,B,ERW_BM2U2020110028,Retails,Kanchanaburi,135895,Mobilube HD 85W-140,9020,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/15/2023,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,1860,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/19/2023,B,ERW_BY6B2023030001,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,3440,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
1/26/2023,B,ERW_B4642020110011,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,1960,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
2/3/2023,B,ERW_BM2U2020110003,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,7440,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
7/1/2023,B,ERW_BM2U2020110034,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9980,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
7/18/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135895,Mobilube HD 85W-140,8620,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
4/27/2023,B,ERW_BM2U2020110042,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,4640,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
12/19/2023,B,ERW_BM2U2020110049,Retails,Kanchanaburi,135895,Mobilube HD 85W-140,9980,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
1/21/2023,B,ERW_BM2U2020110077,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,440,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
3/29/2023,B,ERW_BM2U2020110126,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,5480,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
11/4/2023,B,ERW_BM2U2020110128,Retails,Samut Sakhon,135895,Mobilube HD 85W-140,4120,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
5/11/2023,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9340,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
8/11/2023,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,135895,Mobilube HD 85W-140,9720,1,"โมบิล ลู้ป HD 85W140 ,4/5",5,Big Carton,,Mobil,Carton
1/23/2023,A,ERW_AMBP2020110322,Retails,Khon Kaen,135896,Mobilube HD 85W-140,320,1,MOBILUBE HD 85W-140 1/18 LT,18,Small Pail,,Mobil,Pail
1/27/2023,A,ERW_ALWN2023020002,Reseller,Sing Buri,135896,Mobilube HD 85W-140,4446,1,MOBILUBE HD 85W-140 1/18 LT,18,Small Pail,,Mobil,Pail
1/18/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,135896,Mobilube HD 85W-140,2880,1,MOBILUBE HD 85W-140 1/18 LT,18,Small Pail,,Mobil,Pail
3/21/2023,A,ERW_AMBP2020110206,Reseller,Chachoengsao,135896,Mobilube HD 85W-140,6260,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
8/16/2023,A,ERW_AMBP2020110206,Reseller,Chachoengsao,135896,Mobilube HD 85W-140,5814,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
12/6/2023,A,ERW_AMBP2020110609,Retails,Khon Kaen,135896,Mobilube HD 85W-140,1940,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
9/13/2023,A,ERW_AMBP2020110206,Reseller,Chachoengsao,135896,Mobilube HD 85W-140,3744,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
6/21/2023,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,135896,Mobilube HD 85W-140,5348,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
9/13/2023,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,135896,Mobilube HD 85W-140,3752,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
8/7/2023,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,135896,Mobilube HD 85W-140,3780,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
11/15/2023,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,135896,Mobilube HD 85W-140,6876,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
7/24/2023,A,ERW_AMBP2020110743,Reseller,Udon Thani,135896,Mobilube HD 85W-140,2880,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
9/26/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,Mobilube HD 85W-140,5580,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
4/18/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,Mobilube HD 85W-140,6720,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
3/16/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,Mobilube HD 85W-140,3720,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
8/15/2023,A,ERW_AMBP2020110135,Retails,Sing Buri,135896,Mobilube HD 85W-140,6980,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
8/30/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,135896,Mobilube HD 85W-140,3700,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
11/27/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,135896,Mobilube HD 85W-140,3240,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
12/13/2023,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,135896,Mobilube HD 85W-140,9920,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
10/24/2023,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,135896,Mobilube HD 85W-140,8320,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
3/27/2023,A,ERW_ALWN2023020002,Reseller,Sing Buri,135896,Mobilube HD 85W-140,4608,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
5/8/2023,A,ERW_AMBP2020110312,Retails,Nakhon Ratchasima,135896,Mobilube HD 85W-140,5400,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
7/11/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,Mobilube HD 85W-140,8568,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
12/11/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,Mobilube HD 85W-140,9000,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
4/26/2023,A,ERW_A3BM2023050001,Retails,Nonthaburi,135896,Mobilube HD 85W-140,2232,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
12/7/2023,A,ERW_AMBP2020110135,Retails,Sing Buri,135896,Mobilube HD 85W-140,6948,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
5/16/2023,A,ERW_AMBP2020110228,Retails,Surin,135896,Mobilube HD 85W-140,4734,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
3/28/2023,A,ERW_AMBP2020110303,Retails,Lop Buri,135896,Mobilube HD 85W-140,6228,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
12/18/2023,A,ERW_ALWN2023020002,Reseller,Sing Buri,135896,Mobilube HD 85W-140,6408,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
9/27/2023,A,ERW_AUTN2021110008,Retails,Nakhon Ratchasima,135896,Mobilube HD 85W-140,864,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
9/8/2023,A,ERW_A6CB2023080007,Retails,Khon Kaen,135896,Mobilube HD 85W-140,6444,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
12/20/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,135896,Mobilube HD 85W-140,1422,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
7/4/2023,A,ERW_AMBP2020110097,Retails,Nonthaburi,135896,Mobilube HD 85W-140,324,1,MOBILUBE HD 85W-140 18L/PAIL,18,Small Pail,,Mobil,Pail
6/6/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,135896,Mobilube HD 85W-140,5616,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
2/25/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,135896,Mobilube HD 85W-140,2700,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
1/6/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,135896,Mobilube HD 85W-140,666,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
3/20/2023,C,ERW_C08P2020090042,Reseller,Tak,135896,Mobilube HD 85W-140,3636,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
9/19/2023,C,ERW_C08P2020090042,Reseller,Tak,135896,Mobilube HD 85W-140,8000,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
10/18/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,135896,Mobilube HD 85W-140,7290,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
9/15/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,135896,Mobilube HD 85W-140,7308,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
8/23/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,135896,Mobilube HD 85W-140,5120,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
3/14/2023,C,ERW_C08P2020090022,Retails,Kamphaeng Phet,135896,Mobilube HD 85W-140,1680,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
10/25/2023,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135896,Mobilube HD 85W-140,9000,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
9/8/2023,C,ERW_C08P2020090113,Reseller,Sukhothai,135896,Mobilube HD 85W-140,4000,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
11/20/2023,C,ERW_C08P2020090042,Reseller,Tak,135896,Mobilube HD 85W-140,9780,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
5/2/2023,C,ERW_C08P2020090127,Reseller,Phrae,135896,Mobilube HD 85W-140,8360,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
2/24/2023,C,ERW_C08P2020090127,Reseller,Phrae,135896,Mobilube HD 85W-140,5526,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
9/7/2023,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,135896,Mobilube HD 85W-140,8730,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
7/21/2023,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135896,Mobilube HD 85W-140,1008,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
7/14/2023,C,ERW_C08P2020090127,Reseller,Phrae,135896,Mobilube HD 85W-140,8748,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
4/22/2023,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,135896,Mobilube HD 85W-140,4446,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
3/10/2023,C,ERW_C08P2020090028,Retails,Kamphaeng Phet,135896,Mobilube HD 85W-140,4104,1,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",18,Small Pail,,Mobil,Pail
